my,phi,v0,v1,v2,v3,v4
1,4.52389,0.282095,0,0.488603,0,0
1,4.64956,0.282095,0,0.488603,0,0
1,4.77522,0.282095,0,0.488603,-0,-0
1,4.90088,0.282095,0,0.488603,-0,-0
1,5.02655,0.282095,0,0.488603,-0,-0
1,5.15221,0.282095,0,0.488603,-0,-0
1,5.27788,0.282095,0,0.488603,-0,-0
1,5.40354,0.282095,0,0.488603,-0,-0
1,5.5292,0.282095,0,0.488603,-0,-0
1,5.65487,0.282095,0,0.488603,-0,-0
1,5.78053,0.282095,0,0.488603,-0,-0
1,5.90619,0.282095,0,0.488603,-0,-0
1,6.03186,0.282095,0,0.488603,-0,-0
1,6.15752,0.282095,0,0.488603,-0,-0
1.04,0,0.282095,-nan,0.508147,-nan,0
1.04,0.125664,0.282095,-nan,0.508147,-nan,0
1.04,0.251327,0.282095,-nan,0.508147,-nan,0
1.04,0.376991,0.282095,-nan,0.508147,-nan,0
1.04,0.502655,0.282095,-nan,0.508147,-nan,0
1.04,0.628319,0.282095,-nan,0.508147,-nan,0
1.04,0.753982,0.282095,-nan,0.508147,-nan,0
1.04,0.879646,0.282095,-nan,0.508147,-nan,0
1.04,1.00531,0.282095,-nan,0.508147,-nan,0
1.04,1.13097,0.282095,-nan,0.508147,-nan,0
1.04,1.25664,0.282095,-nan,0.508147,-nan,0
1.04,1.3823,0.282095,-nan,0.508147,-nan,0
1.04,1.50796,0.282095,-nan,0.508147,-nan,0
1.04,1.63363,0.282095,-nan,0.508147,-nan,-0
1.04,1.75929,0.282095,-nan,0.508147,-nan,-0
1.04,1.88496,0.282095,-nan,0.508147,-nan,-0
1.04,2.01062,0.282095,-nan,0.508147,-nan,-0
1.04,2.13628,0.282095,-nan,0.508147,-nan,-0
1.04,2.26195,0.282095,-nan,0.508147,-nan,-0
1.04,2.38761,0.282095,-nan,0.508147,-nan,-0
1.04,2.51327,0.282095,-nan,0.508147,-nan,-0
1.04,2.63894,0.282095,-nan,0.508147,-nan,-0
1.04,2.7646,0.282095,-nan,0.508147,-nan,-0
1.04,2.89027,0.282095,-nan,0.508147,-nan,-0
1.04,3.01593,0.282095,-nan,0.508147,-nan,-0
1.04,3.14159,0.282095,-nan,0.508147,-nan,0
1.04,3.26726,0.282095,-nan,0.508147,-nan,0
1.04,3.39292,0.282095,-nan,0.508147,-nan,0
1.04,3.51858,0.282095,-nan,0.508147,-nan,0
1.04,3.64425,0.282095,-nan,0.508147,-nan,0
1.04,3.76991,0.282095,-nan,0.508147,-nan,0
1.04,3.89557,0.282095,-nan,0.508147,-nan,0
1.04,4.02124,0.282095,-nan,0.508147,-nan,0
1.04,4.1469,0.282095,-nan,0.508147,-nan,0
1.04,4.27257,0.282095,-nan,0.508147,-nan,0
1.04,4.39823,0.282095,-nan,0.508147,-nan,0
1.04,4.52389,0.282095,-nan,0.508147,-nan,0
1.04,4.64956,0.282095,-nan,0.508147,-nan,0
1.04,4.77522,0.282095,-nan,0.508147,-nan,-0
1.04,4.90088,0.282095,-nan,0.508147,-nan,-0
1.04,5.02655,0.282095,-nan,0.508147,-nan,-0
1.04,5.15221,0.282095,-nan,0.508147,-nan,-0
1.04,5.27788,0.282095,-nan,0.508147,-nan,-0
1.04,5.40354,0.282095,-nan,0.508147,-nan,-0
1.04,5.5292,0.282095,-nan,0.508147,-nan,-0
1.04,5.65487,0.282095,-nan,0.508147,-nan,-0
1.04,5.78053,0.282095,-nan,0.508147,-nan,-0
1.04,5.90619,0.282095,-nan,0.508147,-nan,-0
1.04,6.03186,0.282095,-nan,0.508147,-nan,-0
1.04,6.15752,0.282095,-nan,0.508147,-nan,-0
1.08,0,0.282095,-nan,0.527691,-nan,0
1.08,0.125664,0.282095,-nan,0.527691,-nan,0
1.08,0.251327,0.282095,-nan,0.527691,-nan,0
1.08,0.376991,0.282095,-nan,0.527691,-nan,0
1.08,0.502655,0.282095,-nan,0.527691,-nan,0
1.08,0.628319,0.282095,-nan,0.527691,-nan,0
1.08,0.753982,0.282095,-nan,0.527691,-nan,0
1.08,0.879646,0.282095,-nan,0.527691,-nan,0
1.08,1.00531,0.282095,-nan,0.527691,-nan,0
1.08,1.13097,0.282095,-nan,0.527691,-nan,0
1.08,1.25664,0.282095,-nan,0.527691,-nan,0
1.08,1.3823,0.282095,-nan,0.527691,-nan,0
1.08,1.50796,0.282095,-nan,0.527691,-nan,0
1.08,1.63363,0.282095,-nan,0.527691,-nan,-0
1.08,1.75929,0.282095,-nan,0.527691,-nan,-0
1.08,1.88496,0.282095,-nan,0.527691,-nan,-0
1.08,2.01062,0.282095,-nan,0.527691,-nan,-0
1.08,2.13628,0.282095,-nan,0.527691,-nan,-0
1.08,2.26195,0.282095,-nan,0.527691,-nan,-0
1.08,2.38761,0.282095,-nan,0.527691,-nan,-0
1.08,2.51327,0.282095,-nan,0.527691,-nan,-0
1.08,2.63894,0.282095,-nan,0.527691,-nan,-0
1.08,2.7646,0.282095,-nan,0.527691,-nan,-0
1.08,2.89027,0.282095,-nan,0.527691,-nan,-0
1.08,3.01593,0.282095,-nan,0.527691,-nan,-0
1.08,3.14159,0.282095,-nan,0.527691,-nan,0
1.08,3.26726,0.282095,-nan,0.527691,-nan,0
1.08,3.39292,0.282095,-nan,0.527691,-nan,0
1.08,3.51858,0.282095,-nan,0.527691,-nan,0
1.08,3.64425,0.282095,-nan,0.527691,-nan,0
1.08,3.76991,0.282095,-nan,0.527691,-nan,0
1.08,3.89557,0.282095,-nan,0.527691,-nan,0
1.08,4.02124,0.282095,-nan,0.527691,-nan,0
1.08,4.1469,0.282095,-nan,0.527691,-nan,0
1.08,4.27257,0.282095,-nan,0.527691,-nan,0
1.08,4.39823,0.282095,-nan,0.527691,-nan,0
1.08,4.52389,0.282095,-nan,0.527691,-nan,0
1.08,4.64956,0.282095,-nan,0.527691,-nan,0
1.08,4.77522,0.282095,-nan,0.527691,-nan,-0
1.08,4.90088,0.282095,-nan,0.527691,-nan,-0
1.08,5.02655,0.282095,-nan,0.527691,-nan,-0
1.08,5.15221,0.282095,-nan,0.527691,-nan,-0
1.08,5.27788,0.282095,-nan,0.527691,-nan,-0
1.08,5.40354,0.282095,-nan,0.527691,-nan,-0
1.08,5.5292,0.282095,-nan,0.527691,-nan,-0
1.08,5.65487,0.282095,-nan,0.527691,-nan,-0
1.08,5.78053,0.282095,-nan,0.527691,-nan,-0
1.08,5.90619,0.282095,-nan,0.527691,-nan,-0
1.08,6.03186,0.282095,-nan,0.527691,-nan,-0
1.08,6.15752,0.282095,-nan,0.527691,-nan,-0
1.12,0,0.282095,-nan,0.547235,-nan,0
1.12,0.125664,0.282095,-nan,0.547235,-nan,0
1.12,0.251327,0.282095,-nan,0.547235,-nan,0
1.12,0.376991,0.282095,-nan,0.547235,-nan,0
1.12,0.502655,0.282095,-nan,0.547235,-nan,0
1.12,0.628319,0.282095,-nan,0.547235,-nan,0
1.12,0.753982,0.282095,-nan,0.547235,-nan,0
1.12,0.879646,0.282095,-nan,0.547235,-nan,0
1.12,1.00531,0.282095,-nan,0.547235,-nan,0
1.12,1.13097,0.282095,-nan,0.547235,-nan,0
1.12,1.25664,0.282095,-nan,0.547235,-nan,0
1.12,1.3823,0.282095,-nan,0.547235,-nan,0
1.12,1.50796,0.282095,-nan,0.547235,-nan,0
1.12,1.63363,0.282095,-nan,0.547235,-nan,-0
1.12,1.75929,0.282095,-nan,0.547235,-nan,-0
1.12,1.88496,0.282095,-nan,0.547235,-nan,-0
1.12,2.01062,0.282095,-nan,0.547235,-nan,-0
1.12,2.13628,0.282095,-nan,0.547235,-nan,-0
1.12,2.26195,0.282095,-nan,0.547235,-nan,-0
1.12,2.38761,0.282095,-nan,0.547235,-nan,-0
1.12,2.51327,0.282095,-nan,0.547235,-nan,-0
1.12,2.63894,0.282095,-nan,0.547235,-nan,-0
1.12,2.7646,0.282095,-nan,0.547235,-nan,-0
1.12,2.89027,0.282095,-nan,0.547235,-nan,-0
1.12,3.01593,0.282095,-nan,0.547235,-nan,-0
1.12,3.14159,0.282095,-nan,0.547235,-nan,0
1.12,3.26726,0.282095,-nan,0.547235,-nan,0
1.12,3.39292,0.282095,-nan,0.547235,-nan,0
1.12,3.51858,0.282095,-nan,0.547235,-nan,0
1.12,3.64425,0.282095,-nan,0.547235,-nan,0
1.12,3.76991,0.282095,-nan,0.547235,-nan,0
1.12,3.89557,0.282095,-nan,0.547235,-nan,0
1.12,4.02124,0.282095,-nan,0.547235,-nan,0
1.12,4.1469,0.282095,-nan,0.547235,-nan,0
1.12,4.27257,0.282095,-nan,0.547235,-nan,0
1.12,4.39823,0.282095,-nan,0.547235,-nan,0
1.12,4.52389,0.282095,-nan,0.547235,-nan,0
1.12,4.64956,0.282095,-nan,0.547235,-nan,0
1.12,4.77522,0.282095,-nan,0.547235,-nan,-0
1.12,4.90088,0.282095,-nan,0.547235,-nan,-0
1.12,5.02655,0.282095,-nan,0.547235,-nan,-0
1.12,5.15221,0.282095,-nan,0.547235,-nan,-0
1.12,5.27788,0.282095,-nan,0.547235,-nan,-0
1.12,5.40354,0.282095,-nan,0.547235,-nan,-0
1.12,5.5292,0.282095,-nan,0.547235,-nan,-0
1.12,5.65487,0.282095,-nan,0.547235,-nan,-0
1.12,5.78053,0.282095,-nan,0.547235,-nan,-0
1.12,5.90619,0.282095,-nan,0.547235,-nan,-0
1.12,6.03186,0.282095,-nan,0.547235,-nan,-0
1.12,6.15752,0.282095,-nan,0.547235,-nan,-0
1.16,0,0.282095,-nan,0.566779,-nan,0
1.16,0.125664,0.282095,-nan,0.566779,-nan,0
1.16,0.251327,0.282095,-nan,0.566779,-nan,0
1.16,0.376991,0.282095,-nan,0.566779,-nan,0
1.16,0.502655,0.282095,-nan,0.566779,-nan,0
1.16,0.628319,0.282095,-nan,0.566779,-nan,0
1.16,0.753982,0.282095,-nan,0.566779,-nan,0
1.16,0.879646,0.282095,-nan,0.566779,-nan,0
1.16,1.00531,0.282095,-nan,0.566779,-nan,0
1.16,1.13097,0.282095,-nan,0.566779,-nan,0
1.16,1.25664,0.282095,-nan,0.566779,-nan,0
1.16,1.3823,0.282095,-nan,0.566779,-nan,0
1.16,1.50796,0.282095,-nan,0.566779,-nan,0
1.16,1.63363,0.282095,-nan,0.566779,-nan,-0
1.16,1.75929,0.282095,-nan,0.566779,-nan,-0
1.16,1.88496,0.282095,-nan,0.566779,-nan,-0
1.16,2.01062,0.282095,-nan,0.566779,-nan,-0
1.16,2.13628,0.282095,-nan,0.566779,-nan,-0
1.16,2.26195,0.282095,-nan,0.566779,-nan,-0
1.16,2.38761,0.282095,-nan,0.566779,-nan,-0
1.16,2.51327,0.282095,-nan,0.566779,-nan,-0
1.16,2.63894,0.282095,-nan,0.566779,-nan,-0
1.16,2.7646,0.282095,-nan,0.566779,-nan,-0
1.16,2.89027,0.282095,-nan,0.566779,-nan,-0
1.16,3.01593,0.282095,-nan,0.566779,-nan,-0
1.16,3.14159,0.282095,-nan,0.566779,-nan,0
1.16,3.26726,0.282095,-nan,0.566779,-nan,0
1.16,3.39292,0.282095,-nan,0.566779,-nan,0
1.16,3.51858,0.282095,-nan,0.566779,-nan,0
1.16,3.64425,0.282095,-nan,0.566779,-nan,0
1.16,3.76991,0.282095,-nan,0.566779,-nan,0
1.16,3.89557,0.282095,-nan,0.566779,-nan,0
1.16,4.02124,0.282095,-nan,0.566779,-nan,0
1.16,4.1469,0.282095,-nan,0.566779,-nan,0
1.16,4.27257,0.282095,-nan,0.566779,-nan,0
1.16,4.39823,0.282095,-nan,0.566779,-nan,0
1.16,4.52389,0.282095,-nan,0.566779,-nan,0
1.16,4.64956,0.282095,-nan,0.566779,-nan,0
1.16,4.77522,0.282095,-nan,0.566779,-nan,-0
1.16,4.90088,0.282095,-nan,0.566779,-nan,-0
1.16,5.02655,0.282095,-nan,0.566779,-nan,-0
1.16,5.15221,0.282095,-nan,0.566779,-nan,-0
1.16,5.27788,0.282095,-nan,0.566779,-nan,-0
1.16,5.40354,0.282095,-nan,0.566779,-nan,-0
1.16,5.5292,0.282095,-nan,0.566779,-nan,-0
1.16,5.65487,0.282095,-nan,0.566779,-nan,-0
1.16,5.78053,0.282095,-nan,0.566779,-nan,-0
1.16,5.90619,0.282095,-nan,0.566779,-nan,-0
1.16,6.03186,0.282095,-nan,0.566779,-nan,-0
1.16,6.15752,0.282095,-nan,0.566779,-nan,-0
1.2,0,0.282095,-nan,0.586323,-nan,0
1.2,0.125664,0.282095,-nan,0.586323,-nan,0
1.2,0.251327,0.282095,-nan,0.586323,-nan,0
1.2,0.376991,0.282095,-nan,0.586323,-nan,0
1.2,0.502655,0.282095,-nan,0.586323,-nan,0
1.2,0.628319,0.282095,-nan,0.586323,-nan,0
1.2,0.753982,0.282095,-nan,0.586323,-nan,0
1.2,0.879646,0.282095,-nan,0.586323,-nan,0
1.2,1.00531,0.282095,-nan,0.586323,-nan,0
1.2,1.13097,0.282095,-nan,0.586323,-nan,0
1.2,1.25664,0.282095,-nan,0.586323,-nan,0
1.2,1.3823,0.282095,-nan,0.586323,-nan,0
1.2,1.50796,0.282095,-nan,0.586323,-nan,0
1.2,1.63363,0.282095,-nan,0.586323,-nan,-0
1.2,1.75929,0.282095,-nan,0.586323,-nan,-0
1.2,1.88496,0.282095,-nan,0.586323,-nan,-0
1.2,2.01062,0.282095,-nan,0.586323,-nan,-0
1.2,2.13628,0.282095,-nan,0.586323,-nan,-0
1.2,2.26195,0.282095,-nan,0.586323,-nan,-0
1.2,2.38761,0.282095,-nan,0.586323,-nan,-0
1.2,2.51327,0.282095,-nan,0.586323,-nan,-0
1.2,2.63894,0.282095,-nan,0.586323,-nan,-0
1.2,2.7646,0.282095,-nan,0.586323,-nan,-0
1.2,2.89027,0.282095,-nan,0.586323,-nan,-0
1.2,3.01593,0.282095,-nan,0.586323,-nan,-0
1.2,3.14159,0.282095,-nan,0.586323,-nan,0
1.2,3.26726,0.282095,-nan,0.586323,-nan,0
1.2,3.39292,0.282095,-nan,0.586323,-nan,0
1.2,3.51858,0.282095,-nan,0.586323,-nan,0
1.2,3.64425,0.282095,-nan,0.586323,-nan,0
1.2,3.76991,0.282095,-nan,0.586323,-nan,0
1.2,3.89557,0.282095,-nan,0.586323,-nan,0
1.2,4.02124,0.282095,-nan,0.586323,-nan,0
1.2,4.1469,0.282095,-nan,0.586323,-nan,0
1.2,4.27257,0.282095,-nan,0.586323,-nan,0
1.2,4.39823,0.282095,-nan,0.586323,-nan,0
1.2,4.52389,0.282095,-nan,0.586323,-nan,0
1.2,4.64956,0.282095,-nan,0.586323,-nan,0
1.2,4.77522,0.282095,-nan,0.586323,-nan,-0
1.2,4.90088,0.282095,-nan,0.586323,-nan,-0
1.2,5.02655,0.282095,-nan,0.586323,-nan,-0
1.2,5.15221,0.282095,-nan,0.586323,-nan,-0
1.2,5.27788,0.282095,-nan,0.586323,-nan,-0
1.2,5.40354,0.282095,-nan,0.586323,-nan,-0
1.2,5.5292,0.282095,-nan,0.586323,-nan,-0
1.2,5.65487,0.282095,-nan,0.586323,-nan,-0
1.2,5.78053,0.282095,-nan,0.586323,-nan,-0
1.2,5.90619,0.282095,-nan,0.586323,-nan,-0
1.2,6.03186,0.282095,-nan,0.586323,-nan,-0
1.2,6.15752,0.282095,-nan,0.586323,-nan,-0
1.24,0,0.282095,-nan,0.605867,-nan,0
1.24,0.125664,0.282095,-nan,0.605867,-nan,0
1.24,0.251327,0.282095,-nan,0.605867,-nan,0
1.24,0.376991,0.282095,-nan,0.605867,-nan,0
1.24,0.502655,0.282095,-nan,0.605867,-nan,0
1.24,0.628319,0.282095,-nan,0.605867,-nan,0
1.24,0.753982,0.282095,-nan,0.605867,-nan,0
1.24,0.879646,0.282095,-nan,0.605867,-nan,0
1.24,1.00531,0.282095,-nan,0.605867,-nan,0
1.24,1.13097,0.282095,-nan,0.605867,-nan,0
1.24,1.25664,0.282095,-nan,0.605867,-nan,0
1.24,1.3823,0.282095,-nan,0.605867,-nan,0
1.24,1.50796,0.282095,-nan,0.605867,-nan,0
1.24,1.63363,0.282095,-nan,0.605867,-nan,-0
1.24,1.75929,0.282095,-nan,0.605867,-nan,-0
1.24,1.88496,0.282095,-nan,0.605867,-nan,-0
1.24,2.01062,0.282095,-nan,0.605867,-nan,-0
1.24,2.13628,0.282095,-nan,0.605867,-nan,-0
1.24,2.26195,0.282095,-nan,0.605867,-nan,-0
1.24,2.38761,0.282095,-nan,0.605867,-nan,-0
1.24,2.51327,0.282095,-nan,0.605867,-nan,-0
1.24,2.63894,0.282095,-nan,0.605867,-nan,-0
1.24,2.7646,0.282095,-nan,0.605867,-nan,-0
1.24,2.89027,0.282095,-nan,0.605867,-nan,-0
1.24,3.01593,0.282095,-nan,0.605867,-nan,-0
1.24,3.14159,0.282095,-nan,0.605867,-nan,0
1.24,3.26726,0.282095,-nan,0.605867,-nan,0
1.24,3.39292,0.282095,-nan,0.605867,-nan,0
1.24,3.51858,0.282095,-nan,0.605867,-nan,0
1.24,3.64425,0.282095,-nan,0.605867,-nan,0
1.24,3.76991,0.282095,-nan,0.605867,-nan,0
1.24,3.89557,0.282095,-nan,0.605867,-nan,0
1.24,4.02124,0.282095,-nan,0.605867,-nan,0
1.24,4.1469,0.282095,-nan,0.605867,-nan,0
1.24,4.27257,0.282095,-nan,0.605867,-nan,0
1.24,4.39823,0.282095,-nan,0.605867,-nan,0
1.24,4.52389,0.282095,-nan,0.605867,-nan,0
1.24,4.64956,0.282095,-nan,0.605867,-nan,0
1.24,4.77522,0.282095,-nan,0.605867,-nan,-0
1.24,4.90088,0.282095,-nan,0.605867,-nan,-0
1.24,5.02655,0.282095,-nan,0.605867,-nan,-0
1.24,5.15221,0.282095,-nan,0.605867,-nan,-0
1.24,5.27788,0.282095,-nan,0.605867,-nan,-0
1.24,5.40354,0.282095,-nan,0.605867,-nan,-0
1.24,5.5292,0.282095,-nan,0.605867,-nan,-0
1.24,5.65487,0.282095,-nan,0.605867,-nan,-0
1.24,5.78053,0.282095,-nan,0.605867,-nan,-0
1.24,5.90619,0.282095,-nan,0.605867,-nan,-0
1.24,6.03186,0.282095,-nan,0.605867,-nan,-0
1.24,6.15752,0.282095,-nan,0.605867,-nan,-0
1.28,0,0.282095,-nan,0.625411,-nan,0
1.28,0.125664,0.282095,-nan,0.625411,-nan,0
1.28,0.251327,0.282095,-nan,0.625411,-nan,0
1.28,0.376991,0.282095,-nan,0.625411,-nan,0
1.28,0.502655,0.282095,-nan,0.625411,-nan,0
1.28,0.628319,0.282095,-nan,0.625411,-nan,0
1.28,0.753982,0.282095,-nan,0.625411,-nan,0
1.28,0.879646,0.282095,-nan,0.625411,-nan,0
1.28,1.00531,0.282095,-nan,0.625411,-nan,0
1.28,1.13097,0.282095,-nan,0.625411,-nan,0
1.28,1.25664,0.282095,-nan,0.625411,-nan,0
1.28,1.3823,0.282095,-nan,0.625411,-nan,0
1.28,1.50796,0.282095,-nan,0.625411,-nan,0
1.28,1.63363,0.282095,-nan,0.625411,-nan,-0
1.28,1.75929,0.282095,-nan,0.625411,-nan,-0
1.28,1.88496,0.282095,-nan,0.625411,-nan,-0
1.28,2.01062,0.282095,-nan,0.625411,-nan,-0
1.28,2.13628,0.282095,-nan,0.625411,-nan,-0
1.28,2.26195,0.282095,-nan,0.625411,-nan,-0
1.28,2.38761,0.282095,-nan,0.625411,-nan,-0
1.28,2.51327,0.282095,-nan,0.625411,-nan,-0
1.28,2.63894,0.282095,-nan,0.625411,-nan,-0
1.28,2.7646,0.282095,-nan,0.625411,-nan,-0
1.28,2.89027,0.282095,-nan,0.625411,-nan,-0
1.28,3.01593,0.282095,-nan,0.625411,-nan,-0
1.28,3.14159,0.282095,-nan,0.625411,-nan,0
1.28,3.26726,0.282095,-nan,0.625411,-nan,0
1.28,3.39292,0.282095,-nan,0.625411,-nan,0
1.28,3.51858,0.282095,-nan,0.625411,-nan,0
1.28,3.64425,0.282095,-nan,0.625411,-nan,0
1.28,3.76991,0.282095,-nan,0.625411,-nan,0
1.28,3.89557,0.282095,-nan,0.625411,-nan,0
1.28,4.02124,0.282095,-nan,0.625411,-nan,0
1.28,4.1469,0.282095,-nan,0.625411,-nan,0
1.28,4.27257,0.282095,-nan,0.625411,-nan,0
1.28,4.39823,0.282095,-nan,0.625411,-nan,0
1.28,4.52389,0.282095,-nan,0.625411,-nan,0
1.28,4.64956,0.282095,-nan,0.625411,-nan,0
1.28,4.77522,0.282095,-nan,0.625411,-nan,-0
1.28,4.90088,0.282095,-nan,0.625411,-nan,-0
1.28,5.02655,0.282095,-nan,0.625411,-nan,-0
1.28,5.15221,0.282095,-nan,0.625411,-nan,-0
1.28,5.27788,0.282095,-nan,0.625411,-nan,-0
1.28,5.40354,0.282095,-nan,0.625411,-nan,-0
1.28,5.5292,0.282095,-nan,0.625411,-nan,-0
1.28,5.65487,0.282095,-nan,0.625411,-nan,-0
1.28,5.78053,0.282095,-nan,0.625411,-nan,-0
1.28,5.90619,0.282095,-nan,0.625411,-nan,-0
1.28,6.03186,0.282095,-nan,0.625411,-nan,-0
1.28,6.15752,0.282095,-nan,0.625411,-nan,-0
1.32,0,0.282095,-nan,0.644955,-nan,0
1.32,0.125664,0.282095,-nan,0.644955,-nan,0
1.32,0.251327,0.282095,-nan,0.644955,-nan,0
1.32,0.376991,0.282095,-nan,0.644955,-nan,0
1.32,0.502655,0.282095,-nan,0.644955,-nan,0
1.32,0.628319,0.282095,-nan,0.644955,-nan,0
1.32,0.753982,0.282095,-nan,0.644955,-nan,0
1.32,0.879646,0.282095,-nan,0.644955,-nan,0
1.32,1.00531,0.282095,-nan,0.644955,-nan,0
1.32,1.13097,0.282095,-nan,0.644955,-nan,0
1.32,1.25664,0.282095,-nan,0.644955,-nan,0
1.32,1.3823,0.282095,-nan,0.644955,-nan,0
1.32,1.50796,0.282095,-nan,0.644955,-nan,0
1.32,1.63363,0.282095,-nan,0.644955,-nan,-0
1.32,1.75929,0.282095,-nan,0.644955,-nan,-0
1.32,1.88496,0.282095,-nan,0.644955,-nan,-0
1.32,2.01062,0.282095,-nan,0.644955,-nan,-0
1.32,2.13628,0.282095,-nan,0.644955,-nan,-0
1.32,2.26195,0.282095,-nan,0.644955,-nan,-0
1.32,2.38761,0.282095,-nan,0.644955,-nan,-0
1.32,2.51327,0.282095,-nan,0.644955,-nan,-0
1.32,2.63894,0.282095,-nan,0.644955,-nan,-0
1.32,2.7646,0.282095,-nan,0.644955,-nan,-0
1.32,2.89027,0.282095,-nan,0.644955,-nan,-0
1.32,3.01593,0.282095,-nan,0.644955,-nan,-0
1.32,3.14159,0.282095,-nan,0.644955,-nan,0
1.32,3.26726,0.282095,-nan,0.644955,-nan,0
1.32,3.39292,0.282095,-nan,0.644955,-nan,0
1.32,3.51858,0.282095,-nan,0.644955,-nan,0
1.32,3.64425,0.282095,-nan,0.644955,-nan,0
1.32,3.76991,0.282095,-nan,0.644955,-nan,0
1.32,3.89557,0.282095,-nan,0.644955,-nan,0
1.32,4.02124,0.282095,-nan,0.644955,-nan,0
1.32,4.1469,0.282095,-nan,0.644955,-nan,0
1.32,4.27257,0.282095,-nan,0.644955,-nan,0
1.32,4.39823,0.282095,-nan,0.644955,-nan,0
1.32,4.52389,0.282095,-nan,0.644955,-nan,0
1.32,4.64956,0.282095,-nan,0.644955,-nan,0
1.32,4.77522,0.282095,-nan,0.644955,-nan,-0
1.32,4.90088,0.282095,-nan,0.644955,-nan,-0
1.32,5.02655,0.282095,-nan,0.644955,-nan,-0
1.32,5.15221,0.282095,-nan,0.644955,-nan,-0
1.32,5.27788,0.282095,-nan,0.644955,-nan,-0
1.32,5.40354,0.282095,-nan,0.644955,-nan,-0
1.32,5.5292,0.282095,-nan,0.644955,-nan,-0
1.32,5.65487,0.282095,-nan,0.644955,-nan,-0
1.32,5.78053,0.282095,-nan,0.644955,-nan,-0
1.32,5.90619,0.282095,-nan,0.644955,-nan,-0
1.32,6.03186,0.282095,-nan,0.644955,-nan,-0
1.32,6.15752,0.282095,-nan,0.644955,-nan,-0
1.36,0,0.282095,-nan,0.664499,-nan,0
1.36,0.125664,0.282095,-nan,0.664499,-nan,0
1.36,0.251327,0.282095,-nan,0.664499,-nan,0
1.36,0.376991,0.282095,-nan,0.664499,-nan,0
1.36,0.502655,0.282095,-nan,0.664499,-nan,0
1.36,0.628319,0.282095,-nan,0.664499,-nan,0
1.36,0.753982,0.282095,-nan,0.664499,-nan,0
1.36,0.879646,0.282095,-nan,0.664499,-nan,0
1.36,1.00531,0.282095,-nan,0.664499,-nan,0
1.36,1.13097,0.282095,-nan,0.664499,-nan,0
1.36,1.25664,0.282095,-nan,0.664499,-nan,0
1.36,1.3823,0.282095,-nan,0.664499,-nan,0
1.36,1.50796,0.282095,-nan,0.664499,-nan,0
1.36,1.63363,0.282095,-nan,0.664499,-nan,-0
1.36,1.75929,0.282095,-nan,0.664499,-nan,-0
1.36,1.88496,0.282095,-nan,0.664499,-nan,-0
1.36,2.01062,0.282095,-nan,0.664499,-nan,-0
1.36,2.13628,0.282095,-nan,0.664499,-nan,-0
1.36,2.26195,0.282095,-nan,0.664499,-nan,-0
1.36,2.38761,0.282095,-nan,0.664499,-nan,-0
1.36,2.51327,0.282095,-nan,0.664499,-nan,-0
1.36,2.63894,0.282095,-nan,0.664499,-nan,-0
1.36,2.7646,0.282095,-nan,0.664499,-nan,-0
1.36,2.89027,0.282095,-nan,0.664499,-nan,-0
1.36,3.01593,0.282095,-nan,0.664499,-nan,-0
1.36,3.14159,0.282095,-nan,0.664499,-nan,0
1.36,3.26726,0.282095,-nan,0.664499,-nan,0
1.36,3.39292,0.282095,-nan,0.664499,-nan,0
1.36,3.51858,0.282095,-nan,0.664499,-nan,0
1.36,3.64425,0.282095,-nan,0.664499,-nan,0
1.36,3.76991,0.282095,-nan,0.664499,-nan,0
1.36,3.89557,0.282095,-nan,0.664499,-nan,0
1.36,4.02124,0.282095,-nan,0.664499,-nan,0
1.36,4.1469,0.282095,-nan,0.664499,-nan,0
1.36,4.27257,0.282095,-nan,0.664499,-nan,0
1.36,4.39823,0.282095,-nan,0.664499,-nan,0
1.36,4.52389,0.282095,-nan,0.664499,-nan,0
1.36,4.64956,0.282095,-nan,0.664499,-nan,0
1.36,4.77522,0.282095,-nan,0.664499,-nan,-0
1.36,4.90088,0.282095,-nan,0.664499,-nan,-0
1.36,5.02655,0.282095,-nan,0.664499,-nan,-0
1.36,5.15221,0.282095,-nan,0.664499,-nan,-0
1.36,5.27788,0.282095,-nan,0.664499,-nan,-0
1.36,5.40354,0.282095,-nan,0.664499,-nan,-0
1.36,5.5292,0.282095,-nan,0.664499,-nan,-0
1.36,5.65487,0.282095,-nan,0.664499,-nan,-0
1.36,5.78053,0.282095,-nan,0.664499,-nan,-0
1.36,5.90619,0.282095,-nan,0.664499,-nan,-0
1.36,6.03186,0.282095,-nan,0.664499,-nan,-0
1.36,6.15752,0.282095,-nan,0.664499,-nan,-0
1.4,0,0.282095,-nan,0.684044,-nan,0
1.4,0.125664,0.282095,-nan,0.684044,-nan,0
1.4,0.251327,0.282095,-nan,0.684044,-nan,0
1.4,0.376991,0.282095,-nan,0.684044,-nan,0
1.4,0.502655,0.282095,-nan,0.684044,-nan,0
1.4,0.628319,0.282095,-nan,0.684044,-nan,0
1.4,0.753982,0.282095,-nan,0.684044,-nan,0
1.4,0.879646,0.282095,-nan,0.684044,-nan,0
1.4,1.00531,0.282095,-nan,0.684044,-nan,0
1.4,1.13097,0.282095,-nan,0.684044,-nan,0
1.4,1.25664,0.282095,-nan,0.684044,-nan,0
1.4,1.3823,0.282095,-nan,0.684044,-nan,0
1.4,1.50796,0.282095,-nan,0.684044,-nan,0
