my,phi,v0,v1,v2,v3,v4,v5,v6,v7,v8
-0.48,0.628319,0.282095,-0.251946,-0.234529,-0.346773,0.399836,0.270416,-0.0973929,0.372196,0.129915
-0.48,0.753982,0.282095,-0.293421,-0.234529,-0.312462,0.419583,0.314933,-0.0973929,0.335369,0.0263979
-0.48,0.879646,0.282095,-0.330269,-0.234529,-0.273223,0.412966,0.354482,-0.0973929,0.293253,-0.0787775
-0.48,1.00531,0.282095,-0.361909,-0.234529,-0.229674,0.380401,0.388441,-0.0973929,0.246512,-0.179003
-0.48,1.13097,0.282095,-0.387841,-0.234529,-0.182504,0.323934,0.416275,-0.0973929,0.195884,-0.267981
-0.48,1.25664,0.282095,-0.407657,-0.234529,-0.132456,0.247112,0.437543,-0.0973929,0.142166,-0.340121
-0.48,1.3823,0.282095,-0.421043,-0.234529,-0.0803183,0.154764,0.451911,-0.0973929,0.0862066,-0.39089
-0.48,1.50796,0.282095,-0.42779,-0.234529,-0.0269143,0.0526917,0.459152,-0.0973929,0.0288874,-0.417098
-0.48,1.63363,0.282095,-0.42779,-0.234529,0.0269143,-0.0526917,0.459152,-0.0973929,-0.0288874,-0.417098
-0.48,1.75929,0.282095,-0.421043,-0.234529,0.0803183,-0.154764,0.451911,-0.0973929,-0.0862066,-0.39089
-0.48,1.88496,0.282095,-0.407657,-0.234529,0.132456,-0.247112,0.437543,-0.0973929,-0.142166,-0.340121
-0.48,2.01062,0.282095,-0.387841,-0.234529,0.182504,-0.323934,0.416275,-0.0973929,-0.195884,-0.267981
-0.48,2.13628,0.282095,-0.361909,-0.234529,0.229674,-0.380401,0.388441,-0.0973929,-0.246512,-0.179003
-0.48,2.26195,0.282095,-0.330269,-0.234529,0.273223,-0.412966,0.354482,-0.0973929,-0.293253,-0.0787775
-0.48,2.38761,0.282095,-0.293421,-0.234529,0.312462,-0.419583,0.314933,-0.0973929,-0.335369,0.0263979
-0.48,2.51327,0.282095,-0.251946,-0.234529,0.346773,-0.399836,0.270416,-0.0973929,-0.372196,0.129915
-0.48,2.63894,0.282095,-0.206497,-0.234529,0.375616,-0.354966,0.221636,-0.0973929,-0.403154,0.225268
-0.48,2.7646,0.282095,-0.157791,-0.234529,0.398535,-0.287792,0.169359,-0.0973929,-0.427753,0.306468
-0.48,2.89027,0.282095,-0.106597,-0.234529,0.415169,-0.202535,0.114412,-0.0973929,-0.445606,0.36841
-0.48,3.01593,0.282095,-0.0537223,-0.234529,0.425256,-0.104552,0.0576608,-0.0973929,-0.456432,0.407205
-0.48,3.14159,0.282095,1.3786e-16,-0.234529,0.428636,2.7043e-16,-1.47967e-16,-0.0973929,-0.46006,0.420413
-0.48,3.26726,0.282095,0.0537223,-0.234529,0.425256,0.104552,-0.0576608,-0.0973929,-0.456432,0.407205
-0.48,3.39292,0.282095,0.106597,-0.234529,0.415169,0.202535,-0.114412,-0.0973929,-0.445606,0.36841
-0.48,3.51858,0.282095,0.157791,-0.234529,0.398535,0.287792,-0.169359,-0.0973929,-0.427753,0.306468
-0.48,3.64425,0.282095,0.206497,-0.234529,0.375616,0.354966,-0.221636,-0.0973929,-0.403154,0.225268
-0.48,3.76991,0.282095,0.251946,-0.234529,0.346773,0.399836,-0.270416,-0.0973929,-0.372196,0.129915
-0.48,3.89557,0.282095,0.293421,-0.234529,0.312462,0.419583,-0.314933,-0.0973929,-0.335369,0.0263979
-0.48,4.02124,0.282095,0.330269,-0.234529,0.273223,0.412966,-0.354482,-0.0973929,-0.293253,-0.0787775
-0.48,4.1469,0.282095,0.361909,-0.234529,0.229674,0.380401,-0.388441,-0.0973929,-0.246512,-0.179003
-0.48,4.27257,0.282095,0.387841,-0.234529,0.182504,0.323934,-0.416275,-0.0973929,-0.195884,-0.267981
-0.48,4.39823,0.282095,0.407657,-0.234529,0.132456,0.247112,-0.437543,-0.0973929,-0.142166,-0.340121
-0.48,4.52389,0.282095,0.421043,-0.234529,0.0803183,0.154764,-0.451911,-0.0973929,-0.0862066,-0.39089
-0.48,4.64956,0.282095,0.42779,-0.234529,0.0269143,0.0526917,-0.459152,-0.0973929,-0.0288874,-0.417098
-0.48,4.77522,0.282095,0.42779,-0.234529,-0.0269143,-0.0526917,-0.459152,-0.0973929,0.0288874,-0.417098
-0.48,4.90088,0.282095,0.421043,-0.234529,-0.0803183,-0.154764,-0.451911,-0.0973929,0.0862066,-0.39089
-0.48,5.02655,0.282095,0.407657,-0.234529,-0.132456,-0.247112,-0.437543,-0.0973929,0.142166,-0.340121
-0.48,5.15221,0.282095,0.387841,-0.234529,-0.182504,-0.323934,-0.416275,-0.0973929,0.195884,-0.267981
-0.48,5.27788,0.282095,0.361909,-0.234529,-0.229674,-0.380401,-0.388441,-0.0973929,0.246512,-0.179003
-0.48,5.40354,0.282095,0.330269,-0.234529,-0.273223,-0.412966,-0.354482,-0.0973929,0.293253,-0.0787775
-0.48,5.5292,0.282095,0.293421,-0.234529,-0.312462,-0.419583,-0.314933,-0.0973929,0.335369,0.0263979
-0.48,5.65487,0.282095,0.251946,-0.234529,-0.346773,-0.399836,-0.270416,-0.0973929,0.372196,0.129915
-0.48,5.78053,0.282095,0.206497,-0.234529,-0.375616,-0.354966,-0.221636,-0.0973929,0.403154,0.225268
-0.48,5.90619,0.282095,0.157791,-0.234529,-0.398535,-0.287792,-0.169359,-0.0973929,0.427753,0.306468
-0.48,6.03186,0.282095,0.106597,-0.234529,-0.415169,-0.202535,-0.114412,-0.0973929,0.445606,0.36841
-0.48,6.15752,0.282095,0.0537223,-0.234529,-0.425256,-0.104552,-0.0576608,-0.0973929,0.456432,0.407205
-0.48,6.28319,0.282095,-2.75719e-16,-0.234529,-0.428636,5.4086e-16,2.95933e-16,-0.0973929,0.46006,0.420413
-0.44,0,0.282095,-0,-0.214985,-0.438764,0,0,-0.132212,0.431687,0.440516
-0.44,0.125664,0.282095,-0.0549917,-0.214985,-0.435304,0.109552,0.0541047,-0.132212,0.428283,0.426676
-0.44,0.251327,0.282095,-0.109116,-0.214985,-0.424979,0.21222,0.107356,-0.132212,0.418124,0.386027
-0.44,0.376991,0.282095,-0.16152,-0.214985,-0.407952,0.301554,0.158914,-0.132212,0.401372,0.321122
-0.44,0.502655,0.282095,-0.211376,-0.214985,-0.384492,0.37194,0.207967,-0.132212,0.37829,0.23604
-0.44,0.628319,0.282095,-0.257899,-0.214985,-0.354968,0.418955,0.253739,-0.132212,0.349242,0.136127
-0.44,0.753982,0.282095,-0.300355,-0.214985,-0.319845,0.439646,0.29551,-0.132212,0.314686,0.0276602
-0.44,0.879646,0.282095,-0.338073,-0.214985,-0.279679,0.432713,0.33262,-0.132212,0.275167,-0.0825444
-0.44,1.00531,0.282095,-0.370461,-0.214985,-0.235101,0.39859,0.364485,-0.132212,0.231309,-0.187562
-0.44,1.13097,0.282095,-0.397006,-0.214985,-0.186817,0.339423,0.390602,-0.132212,0.183803,-0.280795
-0.44,1.25664,0.282095,-0.417289,-0.214985,-0.135586,0.258929,0.410558,-0.132212,0.133399,-0.356385
-0.44,1.3823,0.282095,-0.430992,-0.214985,-0.0822162,0.162165,0.42404,-0.132212,0.08089,-0.409581
-0.44,1.50796,0.282095,-0.437898,-0.214985,-0.0275502,0.0552112,0.430835,-0.132212,0.0271058,-0.437042
-0.44,1.63363,0.282095,-0.437898,-0.214985,0.0275502,-0.0552112,0.430835,-0.132212,-0.0271058,-0.437042
-0.44,1.75929,0.282095,-0.430992,-0.214985,0.0822162,-0.162165,0.42404,-0.132212,-0.08089,-0.409581
-0.44,1.88496,0.282095,-0.417289,-0.214985,0.135586,-0.258929,0.410558,-0.132212,-0.133399,-0.356385
-0.44,2.01062,0.282095,-0.397006,-0.214985,0.186817,-0.339423,0.390602,-0.132212,-0.183803,-0.280795
-0.44,2.13628,0.282095,-0.370461,-0.214985,0.235101,-0.39859,0.364485,-0.132212,-0.231309,-0.187562
-0.44,2.26195,0.282095,-0.338073,-0.214985,0.279679,-0.432713,0.33262,-0.132212,-0.275167,-0.0825444
-0.44,2.38761,0.282095,-0.300355,-0.214985,0.319845,-0.439646,0.29551,-0.132212,-0.314686,0.0276602
-0.44,2.51327,0.282095,-0.257899,-0.214985,0.354968,-0.418955,0.253739,-0.132212,-0.349242,0.136127
-0.44,2.63894,0.282095,-0.211376,-0.214985,0.384492,-0.37194,0.207967,-0.132212,-0.37829,0.23604
-0.44,2.7646,0.282095,-0.16152,-0.214985,0.407952,-0.301554,0.158914,-0.132212,-0.401372,0.321122
-0.44,2.89027,0.282095,-0.109116,-0.214985,0.424979,-0.21222,0.107356,-0.132212,-0.418124,0.386027
-0.44,3.01593,0.282095,-0.0549917,-0.214985,0.435304,-0.109552,0.0541047,-0.132212,-0.428283,0.426676
-0.44,3.14159,0.282095,1.41117e-16,-0.214985,0.438764,2.83361e-16,-1.38841e-16,-0.132212,-0.431687,0.440516
-0.44,3.26726,0.282095,0.0549917,-0.214985,0.435304,0.109552,-0.0541047,-0.132212,-0.428283,0.426676
-0.44,3.39292,0.282095,0.109116,-0.214985,0.424979,0.21222,-0.107356,-0.132212,-0.418124,0.386027
-0.44,3.51858,0.282095,0.16152,-0.214985,0.407952,0.301554,-0.158914,-0.132212,-0.401372,0.321122
-0.44,3.64425,0.282095,0.211376,-0.214985,0.384492,0.37194,-0.207967,-0.132212,-0.37829,0.23604
-0.44,3.76991,0.282095,0.257899,-0.214985,0.354968,0.418955,-0.253739,-0.132212,-0.349242,0.136127
-0.44,3.89557,0.282095,0.300355,-0.214985,0.319845,0.439646,-0.29551,-0.132212,-0.314686,0.0276602
-0.44,4.02124,0.282095,0.338073,-0.214985,0.279679,0.432713,-0.33262,-0.132212,-0.275167,-0.0825444
-0.44,4.1469,0.282095,0.370461,-0.214985,0.235101,0.39859,-0.364485,-0.132212,-0.231309,-0.187562
-0.44,4.27257,0.282095,0.397006,-0.214985,0.186817,0.339423,-0.390602,-0.132212,-0.183803,-0.280795
-0.44,4.39823,0.282095,0.417289,-0.214985,0.135586,0.258929,-0.410558,-0.132212,-0.133399,-0.356385
-0.44,4.52389,0.282095,0.430992,-0.214985,0.0822162,0.162165,-0.42404,-0.132212,-0.08089,-0.409581
-0.44,4.64956,0.282095,0.437898,-0.214985,0.0275502,0.0552112,-0.430835,-0.132212,-0.0271058,-0.437042
-0.44,4.77522,0.282095,0.437898,-0.214985,-0.0275502,-0.0552112,-0.430835,-0.132212,0.0271058,-0.437042
-0.44,4.90088,0.282095,0.430992,-0.214985,-0.0822162,-0.162165,-0.42404,-0.132212,0.08089,-0.409581
-0.44,5.02655,0.282095,0.417289,-0.214985,-0.135586,-0.258929,-0.410558,-0.132212,0.133399,-0.356385
-0.44,5.15221,0.282095,0.397006,-0.214985,-0.186817,-0.339423,-0.390602,-0.132212,0.183803,-0.280795
-0.44,5.27788,0.282095,0.370461,-0.214985,-0.235101,-0.39859,-0.364485,-0.132212,0.231309,-0.187562
-0.44,5.40354,0.282095,0.338073,-0.214985,-0.279679,-0.432713,-0.33262,-0.132212,0.275167,-0.0825444
-0.44,5.5292,0.282095,0.300355,-0.214985,-0.319845,-0.439646,-0.29551,-0.132212,0.314686,0.0276602
-0.44,5.65487,0.282095,0.257899,-0.214985,-0.354968,-0.418955,-0.253739,-0.132212,0.349242,0.136127
-0.44,5.78053,0.282095,0.211376,-0.214985,-0.384492,-0.37194,-0.207967,-0.132212,0.37829,0.23604
-0.44,5.90619,0.282095,0.16152,-0.214985,-0.407952,-0.301554,-0.158914,-0.132212,0.401372,0.321122
-0.44,6.03186,0.282095,0.109116,-0.214985,-0.424979,-0.21222,-0.107356,-0.132212,0.418124,0.386027
-0.44,6.15752,0.282095,0.0549917,-0.214985,-0.435304,-0.109552,-0.0541047,-0.132212,0.428283,0.426676
-0.44,6.28319,0.282095,-2.82235e-16,-0.214985,-0.438764,5.66722e-16,2.77682e-16,-0.132212,0.431687,0.440516
-0.4,0,0.282095,-0,-0.195441,-0.447812,0,0,-0.164004,0.400535,0.45887
-0.4,0.125664,0.282095,-0.0561257,-0.195441,-0.44428,0.114116,0.0502003,-0.164004,0.397377,0.444454
-0.4,0.251327,0.282095,-0.111366,-0.195441,-0.433743,0.221062,0.099609,-0.164004,0.387951,0.402111
-0.4,0.376991,0.282095,-0.16485,-0.195441,-0.416365,0.314118,0.147447,-0.164004,0.372408,0.334502
-0.4,0.502655,0.282095,-0.215735,-0.195441,-0.39242,0.387437,0.192959,-0.164004,0.350991,0.245875
-0.4,0.628319,0.282095,-0.263217,-0.195441,-0.362287,0.436412,0.235428,-0.164004,0.32404,0.141799
-0.4,0.753982,0.282095,-0.306548,-0.195441,-0.326441,0.457965,0.274185,-0.164004,0.291977,0.0288127
-0.4,0.879646,0.282095,-0.345045,-0.195441,-0.285446,0.450742,0.308617,-0.164004,0.255311,-0.0859837
-0.4,1.00531,0.282095,-0.3781,-0.195441,-0.239949,0.415198,0.338183,-0.164004,0.214617,-0.195377
-0.4,1.13097,0.282095,-0.405192,-0.195441,-0.190669,0.353566,0.362415,-0.164004,0.170539,-0.292495
-0.4,1.25664,0.282095,-0.425894,-0.195441,-0.138381,0.269717,0.380931,-0.164004,0.123772,-0.371234
-0.4,1.3823,0.282095,-0.43988,-0.195441,-0.0839115,0.168921,0.39344,-0.164004,0.0750528,-0.426647
-0.4,1.50796,0.282095,-0.446928,-0.195441,-0.0281183,0.0575117,0.399745,-0.164004,0.0251498,-0.455252
-0.4,1.63363,0.282095,-0.446928,-0.195441,0.0281183,-0.0575117,0.399745,-0.164004,-0.0251498,-0.455252
-0.4,1.75929,0.282095,-0.43988,-0.195441,0.0839115,-0.168921,0.39344,-0.164004,-0.0750528,-0.426647
-0.4,1.88496,0.282095,-0.425894,-0.195441,0.138381,-0.269717,0.380931,-0.164004,-0.123772,-0.371234
-0.4,2.01062,0.282095,-0.405192,-0.195441,0.190669,-0.353566,0.362415,-0.164004,-0.170539,-0.292495
-0.4,2.13628,0.282095,-0.3781,-0.195441,0.239949,-0.415198,0.338183,-0.164004,-0.214617,-0.195377
-0.4,2.26195,0.282095,-0.345045,-0.195441,0.285446,-0.450742,0.308617,-0.164004,-0.255311,-0.0859837
-0.4,2.38761,0.282095,-0.306548,-0.195441,0.326441,-0.457965,0.274185,-0.164004,-0.291977,0.0288127
-0.4,2.51327,0.282095,-0.263217,-0.195441,0.362287,-0.436412,0.235428,-0.164004,-0.32404,0.141799
-0.4,2.63894,0.282095,-0.215735,-0.195441,0.39242,-0.387437,0.192959,-0.164004,-0.350991,0.245875
-0.4,2.7646,0.282095,-0.16485,-0.195441,0.416365,-0.314118,0.147447,-0.164004,-0.372408,0.334502
-0.4,2.89027,0.282095,-0.111366,-0.195441,0.433743,-0.221062,0.099609,-0.164004,-0.387951,0.402111
-0.4,3.01593,0.282095,-0.0561257,-0.195441,0.44428,-0.114116,0.0502003,-0.164004,-0.397377,0.444454
-0.4,3.14159,0.282095,1.44027e-16,-0.195441,0.447812,2.95168e-16,-1.28822e-16,-0.164004,-0.400535,0.45887
-0.4,3.26726,0.282095,0.0561257,-0.195441,0.44428,0.114116,-0.0502003,-0.164004,-0.397377,0.444454
-0.4,3.39292,0.282095,0.111366,-0.195441,0.433743,0.221062,-0.099609,-0.164004,-0.387951,0.402111
-0.4,3.51858,0.282095,0.16485,-0.195441,0.416365,0.314118,-0.147447,-0.164004,-0.372408,0.334502
-0.4,3.64425,0.282095,0.215735,-0.195441,0.39242,0.387437,-0.192959,-0.164004,-0.350991,0.245875
-0.4,3.76991,0.282095,0.263217,-0.195441,0.362287,0.436412,-0.235428,-0.164004,-0.32404,0.141799
-0.4,3.89557,0.282095,0.306548,-0.195441,0.326441,0.457965,-0.274185,-0.164004,-0.291977,0.0288127
-0.4,4.02124,0.282095,0.345045,-0.195441,0.285446,0.450742,-0.308617,-0.164004,-0.255311,-0.0859837
-0.4,4.1469,0.282095,0.3781,-0.195441,0.239949,0.415198,-0.338183,-0.164004,-0.214617,-0.195377
-0.4,4.27257,0.282095,0.405192,-0.195441,0.190669,0.353566,-0.362415,-0.164004,-0.170539,-0.292495
-0.4,4.39823,0.282095,0.425894,-0.195441,0.138381,0.269717,-0.380931,-0.164004,-0.123772,-0.371234
-0.4,4.52389,0.282095,0.43988,-0.195441,0.0839115,0.168921,-0.39344,-0.164004,-0.0750528,-0.426647
-0.4,4.64956,0.282095,0.446928,-0.195441,0.0281183,0.0575117,-0.399745,-0.164004,-0.0251498,-0.455252
-0.4,4.77522,0.282095,0.446928,-0.195441,-0.0281183,-0.0575117,-0.399745,-0.164004,0.0251498,-0.455252
-0.4,4.90088,0.282095,0.43988,-0.195441,-0.0839115,-0.168921,-0.39344,-0.164004,0.0750528,-0.426647
-0.4,5.02655,0.282095,0.425894,-0.195441,-0.138381,-0.269717,-0.380931,-0.164004,0.123772,-0.371234
-0.4,5.15221,0.282095,0.405192,-0.195441,-0.190669,-0.353566,-0.362415,-0.164004,0.170539,-0.292495
-0.4,5.27788,0.282095,0.3781,-0.195441,-0.239949,-0.415198,-0.338183,-0.164004,0.214617,-0.195377
-0.4,5.40354,0.282095,0.345045,-0.195441,-0.285446,-0.450742,-0.308617,-0.164004,0.255311,-0.0859837
-0.4,5.5292,0.282095,0.306548,-0.195441,-0.326441,-0.457965,-0.274185,-0.164004,0.291977,0.0288127
-0.4,5.65487,0.282095,0.263217,-0.195441,-0.362287,-0.436412,-0.235428,-0.164004,0.32404,0.141799
-0.4,5.78053,0.282095,0.215735,-0.195441,-0.39242,-0.387437,-0.192959,-0.164004,0.350991,0.245875
-0.4,5.90619,0.282095,0.16485,-0.195441,-0.416365,-0.314118,-0.147447,-0.164004,0.372408,0.334502
-0.4,6.03186,0.282095,0.111366,-0.195441,-0.433743,-0.221062,-0.099609,-0.164004,0.387951,0.402111
-0.4,6.15752,0.282095,0.0561257,-0.195441,-0.44428,-0.114116,-0.0502003,-0.164004,0.397377,0.444454
-0.4,6.28319,0.282095,-2.88054e-16,-0.195441,-0.447812,5.90336e-16,2.57644e-16,-0.164004,0.400535,0.45887
-0.36,0,0.282095,-0,-0.175897,-0.455843,0,0,-0.192767,0.366946,0.475477
-0.36,0.125664,0.282095,-0.0571323,-0.175897,-0.452248,0.118246,0.0459906,-0.192767,0.364053,0.460539
-0.36,0.251327,0.282095,-0.113364,-0.175897,-0.441522,0.229063,0.0912559,-0.192767,0.355418,0.416664
-0.36,0.376991,0.282095,-0.167807,-0.175897,-0.423832,0.325486,0.135082,-0.192767,0.341178,0.346608
-0.36,0.502655,0.282095,-0.219604,-0.175897,-0.399458,0.401459,0.176778,-0.192767,0.321558,0.254773
-0.36,0.628319,0.282095,-0.267938,-0.175897,-0.368785,0.452206,0.215686,-0.192767,0.296866,0.14693
-0.36,0.753982,0.282095,-0.312046,-0.175897,-0.332295,0.474539,0.251192,-0.192767,0.267492,0.0298555
-0.36,0.879646,0.282095,-0.351233,-0.175897,-0.290565,0.467055,0.282737,-0.192767,0.2339,-0.0890955
-0.36,1.00531,0.282095,-0.384881,-0.175897,-0.244253,0.430225,0.309823,-0.192767,0.19662,-0.202448
-0.36,1.13097,0.282095,-0.412459,-0.175897,-0.194088,0.366361,0.332023,-0.192767,0.156238,-0.30308
-0.36,1.25664,0.282095,-0.433532,-0.175897,-0.140863,0.279478,0.348987,-0.192767,0.113393,-0.384669
-0.36,1.3823,0.282095,-0.447769,-0.175897,-0.0854164,0.175035,0.360447,-0.192767,0.0687589,-0.442087
-0.36,1.50796,0.282095,-0.454943,-0.175897,-0.0286226,0.0595931,0.366222,-0.192767,0.0230408,-0.471728
-0.36,1.63363,0.282095,-0.454943,-0.175897,0.0286226,-0.0595931,0.366222,-0.192767,-0.0230408,-0.471728
-0.36,1.75929,0.282095,-0.447769,-0.175897,0.0854164,-0.175035,0.360447,-0.192767,-0.0687589,-0.442087
-0.36,1.88496,0.282095,-0.433532,-0.175897,0.140863,-0.279478,0.348987,-0.192767,-0.113393,-0.384669
-0.36,2.01062,0.282095,-0.412459,-0.175897,0.194088,-0.366361,0.332023,-0.192767,-0.156238,-0.30308
-0.36,2.13628,0.282095,-0.384881,-0.175897,0.244253,-0.430225,0.309823,-0.192767,-0.19662,-0.202448
-0.36,2.26195,0.282095,-0.351233,-0.175897,0.290565,-0.467055,0.282737,-0.192767,-0.2339,-0.0890955
-0.36,2.38761,0.282095,-0.312046,-0.175897,0.332295,-0.474539,0.251192,-0.192767,-0.267492,0.0298555
-0.36,2.51327,0.282095,-0.267938,-0.175897,0.368785,-0.452206,0.215686,-0.192767,-0.296866,0.14693
-0.36,2.63894,0.282095,-0.219604,-0.175897,0.399458,-0.401459,0.176778,-0.192767,-0.321558,0.254773
-0.36,2.7646,0.282095,-0.167807,-0.175897,0.423832,-0.325486,0.135082,-0.192767,-0.341178,0.346608
-0.36,2.89027,0.282095,-0.113364,-0.175897,0.441522,-0.229063,0.0912559,-0.192767,-0.355418,0.416664
-0.36,3.01593,0.282095,-0.0571323,-0.175897,0.452248,-0.118246,0.0459906,-0.192767,-0.364053,0.460539
-0.36,3.14159,0.282095,1.4661e-16,-0.175897,0.455843,3.0585e-16,-1.18019e-16,-0.192767,-0.366946,0.475477
-0.36,3.26726,0.282095,0.0571323,-0.175897,0.452248,0.118246,-0.0459906,-0.192767,-0.364053,0.460539
-0.36,3.39292,0.282095,0.113364,-0.175897,0.441522,0.229063,-0.0912559,-0.192767,-0.355418,0.416664
-0.36,3.51858,0.282095,0.167807,-0.175897,0.423832,0.325486,-0.135082,-0.192767,-0.341178,0.346608
-0.36,3.64425,0.282095,0.219604,-0.175897,0.399458,0.401459,-0.176778,-0.192767,-0.321558,0.254773
-0.36,3.76991,0.282095,0.267938,-0.175897,0.368785,0.452206,-0.215686,-0.192767,-0.296866,0.14693
-0.36,3.89557,0.282095,0.312046,-0.175897,0.332295,0.474539,-0.251192,-0.192767,-0.267492,0.0298555
-0.36,4.02124,0.282095,0.351233,-0.175897,0.290565,0.467055,-0.282737,-0.192767,-0.2339,-0.0890955
-0.36,4.1469,0.282095,0.384881,-0.175897,0.244253,0.430225,-0.309823,-0.192767,-0.19662,-0.202448
-0.36,4.27257,0.282095,0.412459,-0.175897,0.194088,0.366361,-0.332023,-0.192767,-0.156238,-0.30308
-0.36,4.39823,0.282095,0.433532,-0.175897,0.140863,0.279478,-0.348987,-0.192767,-0.113393,-0.384669
-0.36,4.52389,0.282095,0.447769,-0.175897,0.0854164,0.175035,-0.360447,-0.192767,-0.0687589,-0.442087
-0.36,4.64956,0.282095,0.454943,-0.175897,0.0286226,0.0595931,-0.366222,-0.192767,-0.0230408,-0.471728
-0.36,4.77522,0.282095,0.454943,-0.175897,-0.0286226,-0.0595931,-0.366222,-0.192767,0.0230408,-0.471728
-0.36,4.90088,0.282095,0.447769,-0.175897,-0.0854164,-0.175035,-0.360447,-0.192767,0.0687589,-0.442087
-0.36,5.02655,0.282095,0.433532,-0.175897,-0.140863,-0.279478,-0.348987,-0.192767,0.113393,-0.384669
-0.36,5.15221,0.282095,0.412459,-0.175897,-0.194088,-0.366361,-0.332023,-0.192767,0.156238,-0.30308
-0.36,5.27788,0.282095,0.384881,-0.175897,-0.244253,-0.430225,-0.309823,-0.192767,0.19662,-0.202448
-0.36,5.40354,0.282095,0.351233,-0.175897,-0.290565,-0.467055,-0.282737,-0.192767,0.2339,-0.0890955
-0.36,5.5292,0.282095,0.312046,-0.175897,-0.332295,-0.474539,-0.251192,-0.192767,0.267492,0.0298555
-0.36,5.65487,0.282095,0.267938,-0.175897,-0.368785,-0.452206,-0.215686,-0.192767,0.296866,0.14693
-0.36,5.78053,0.282095,0.219604,-0.175897,-0.399458,-0.401459,-0.176778,-0.192767,0.321558,0.254773
-0.36,5.90619,0.282095,0.167807,-0.175897,-0.423832,-0.325486,-0.135082,-0.192767,0.341178,0.346608
-0.36,6.03186,0.282095,0.113364,-0.175897,-0.441522,-0.229063,-0.0912559,-0.192767,0.355418,0.416664
-0.36,6.15752,0.282095,0.0571323,-0.175897,-0.452248,-0.118246,-0.0459906,-0.192767,0.364053,0.460539
-0.36,6.28319,0.282095,-2.9322e-16,-0.175897,-0.455843,6.117e-16,2.36038e-16,-0.192767,0.366946,0.475477
-0.32,0,0.282095,-0,-0.156353,-0.462911,0,0,-0.218503,0.331232,0.490336
-0.32,0.125664,0.282095,-0.0580181,-0.156353,-0.45926,0.121942,0.0415144,-0.218503,0.32862,0.474931
-0.32,0.251327,0.282095,-0.115121,-0.156353,-0.448367,0.236221,0.082374,-0.218503,0.320826,0.429684
-0.32,0.376991,0.282095,-0.170409,-0.156353,-0.430403,0.335658,0.121935,-0.218503,0.307972,0.357439
-0.32,0.502655,0.282095,-0.223009,-0.156353,-0.405652,0.414004,0.159572,-0.218503,0.290261,0.262735
-0.32,0.628319,0.282095,-0.272092,-0.156353,-0.374503,0.466337,0.194693,-0.218503,0.267972,0.151522
-0.32,0.753982,0.282095,-0.316884,-0.156353,-0.337447,0.489368,0.226744,-0.218503,0.241458,0.0307884
-0.32,0.879646,0.282095,-0.356679,-0.156353,-0.29507,0.481651,0.255219,-0.218503,0.211135,-0.0918798
-0.32,1.00531,0.282095,-0.390848,-0.156353,-0.24804,0.443669,0.279668,-0.218503,0.177483,-0.208775
-0.32,1.13097,0.282095,-0.418854,-0.156353,-0.197098,0.37781,0.299708,-0.218503,0.141032,-0.312552
-0.32,1.25664,0.282095,-0.440254,-0.156353,-0.143047,0.288212,0.31502,-0.218503,0.102356,-0.39669
-0.32,1.3823,0.282095,-0.454711,-0.156353,-0.0867408,0.180505,0.325365,-0.218503,0.0620667,-0.455903
-0.32,1.50796,0.282095,-0.461997,-0.156353,-0.0290664,0.0614554,0.330578,-0.218503,0.0207982,-0.486469
-0.32,1.63363,0.282095,-0.461997,-0.156353,0.0290664,-0.0614554,0.330578,-0.218503,-0.0207982,-0.486469
-0.32,1.75929,0.282095,-0.454711,-0.156353,0.0867408,-0.180505,0.325365,-0.218503,-0.0620667,-0.455903
-0.32,1.88496,0.282095,-0.440254,-0.156353,0.143047,-0.288212,0.31502,-0.218503,-0.102356,-0.39669
-0.32,2.01062,0.282095,-0.418854,-0.156353,0.197098,-0.37781,0.299708,-0.218503,-0.141032,-0.312552
-0.32,2.13628,0.282095,-0.390848,-0.156353,0.24804,-0.443669,0.279668,-0.218503,-0.177483,-0.208775
-0.32,2.26195,0.282095,-0.356679,-0.156353,0.29507,-0.481651,0.255219,-0.218503,-0.211135,-0.0918798
-0.32,2.38761,0.282095,-0.316884,-0.156353,0.337447,-0.489368,0.226744,-0.218503,-0.241458,0.0307884
-0.32,2.51327,0.282095,-0.272092,-0.156353,0.374503,-0.466337,0.194693,-0.218503,-0.267972,0.151522
-0.32,2.63894,0.282095,-0.223009,-0.156353,0.405652,-0.414004,0.159572,-0.218503,-0.290261,0.262735
-0.32,2.7646,0.282095,-0.170409,-0.156353,0.430403,-0.335658,0.121935,-0.218503,-0.307972,0.357439
-0.32,2.89027,0.282095,-0.115121,-0.156353,0.448367,-0.236221,0.082374,-0.218503,-0.320826,0.429684
-0.32,3.01593,0.282095,-0.0580181,-0.156353,0.45926,-0.121942,0.0415144,-0.218503,-0.32862,0.474931
-0.32,3.14159,0.282095,1.48883e-16,-0.156353,0.462911,3.15408e-16,-1.06532e-16,-0.218503,-0.331232,0.490336
-0.32,3.26726,0.282095,0.0580181,-0.156353,0.45926,0.121942,-0.0415144,-0.218503,-0.32862,0.474931
-0.32,3.39292,0.282095,0.115121,-0.156353,0.448367,0.236221,-0.082374,-0.218503,-0.320826,0.429684
-0.32,3.51858,0.282095,0.170409,-0.156353,0.430403,0.335658,-0.121935,-0.218503,-0.307972,0.357439
-0.32,3.64425,0.282095,0.223009,-0.156353,0.405652,0.414004,-0.159572,-0.218503,-0.290261,0.262735
